,TRIP_ID,CALL_TYPE,ORIGIN_CALL,ORIGIN_STAND,TAXI_ID,TIMESTAMP,DAY_TYPE,MISSING_DATA,POLYLINE
1575804,1401903854620000001,B,,28.0,20000001,1401903854,A,False,"[[-8.584137, 41.163273]]"
1575846,1401905971620000001,B,,28.0,20000001,1401905971,A,False,"[[-8.608671, 41.177187]]"
1578498,1401906498620000001,C,,,20000001,1401906498,A,False,"[[-8.583957, 41.163507]]"
1578798,1401961429620000001,C,,,20000001,1401961429,A,False,"[[-8.670348, 41.237928]]"
1579116,1401964951620000001,C,,,20000001,1401964951,A,False,"[[-8.62488, 41.155506]]"
1579193,1401969138620000001,B,,52.0,20000001,1401969138,A,False,"[[-8.668719, 41.163399]]"
1579268,1401970125620000001,C,,,20000001,1401970125,A,False,"[[-8.641773, 41.159979]]"
1579551,1401971183620000001,B,,54.0,20000001,1401971183,A,False,"[[-8.610741, 41.146101]]"
1580143,1401974707620000001,C,,,20000001,1401974707,A,False,"[[-8.625357, 41.15556]]"
1580504,1401981048620000001,B,,54.0,20000001,1401981048,A,False,"[[-8.615664, 41.162265]]"
1580890,1401984578620000001,C,,,20000001,1401984578,A,False,"[[-8.648055, 41.261166]]"
1581361,1401988220620000001,A,36863.0,,20000001,1401988220,A,False,"[[-8.685081, 41.173794]]"
1584151,1401993149620000001,C,,,20000001,1401993149,A,False,"[[-8.627652, 41.157765]]"
1584662,1402039281620000001,A,13960.0,,20000001,1402039281,A,False,"[[-8.594694, 41.159061]]"
1585100,1402044531620000001,C,,,20000001,1402044531,A,False,"[[-8.608734, 41.163723]]"
1586036,1402049303620000001,A,2002.0,,20000001,1402049303,A,False,"[[-8.61147, 41.157036]]"
1586366,1402057849620000001,B,,52.0,20000001,1402057849,A,False,"[[-8.616582, 41.15484]]"
1586474,1402061044620000001,A,24060.0,,20000001,1402061044,A,False,"[[-8.626005, 41.157369]]"
1587184,1402062126620000001,C,,,20000001,1402062126,A,False,"[[-8.640657, 41.167278]]"
1587421,1402070267620000001,A,23235.0,,20000001,1402070267,A,False,"[[-8.58582, 41.148792]]"
1587612,1402072482620000001,C,,,20000001,1402072482,A,False,"[[-8.630937, 41.154534]]"
1587711,1402074154620000001,B,,54.0,20000001,1402074154,A,False,"[[-8.615448, 41.145507]]"
1588224,1402075167620000001,B,,23.0,20000001,1402075167,A,False,"[[-8.68464, 41.173794]]"
1588637,1402079899620000001,B,,34.0,20000001,1402079899,A,False,"[[-8.685252, 41.173488]]"
1588737,1402083681620000001,B,,34.0,20000001,1402083681,A,False,"[[-8.609319, 41.166711]]"
1588923,1402084765620000001,C,,,20000001,1402084765,A,False,"[[-8.584533, 41.175603]]"
1592134,1402086550620000001,B,,58.0,20000001,1402086550,A,False,"[[-8.607789, 41.155443]]"
1592497,1402124194620000001,A,50014.0,,20000001,1402124194,A,False,"[[-8.615529, 41.147262]]"
1592707,1402130981620000001,C,,,20000001,1402130981,A,False,"[[-8.615817, 41.233437]]"
1593012,1402133703620000001,B,,42.0,20000001,1402133703,A,False,"[[-8.618967, 41.155002]]"
1593465,1402138770620000001,B,,52.0,20000001,1402138770,A,False,"[[-8.613666, 41.141817]]"
1593677,1402146476620000001,B,,27.0,20000001,1402146476,A,False,"[[-8.661321, 41.152941]]"
1593920,1402149592620000001,C,,,20000001,1402149592,A,False,"[[-8.644086, 41.158881]]"
1594264,1402153774620000001,B,,63.0,20000001,1402153774,A,False,"[[-8.604693, 41.156217]]"
1594494,1402158603620000001,B,,58.0,20000001,1402158603,A,False,"[[-8.684937, 41.173758]]"
1602555,1402161407620000001,A,15179.0,,20000001,1402161407,A,False,"[[-8.685666, 41.173479]]"
1602792,1402297976620000001,A,9151.0,,20000001,1402297976,A,False,"[[-8.606988, 41.150529]]"
1603677,1402301292620000001,C,,,20000001,1402301292,A,False,"[[-8.626437, 41.156064]]"
1604208,1402311154620000001,C,,,20000001,1402311154,A,False,"[[-8.635986, 41.123529]]"
1604459,1402318398620000001,B,,19.0,20000001,1402318398,A,False,"[[-8.640522, 41.161086]]"
1604687,1402321659620000001,A,46253.0,,20000001,1402321659,A,False,"[[-8.607006, 41.161914]]"
1605150,1402324322620000001,C,,,20000001,1402324322,A,False,"[[-8.578098, 41.114268]]"
1605331,1402330210620000001,B,,10.0,20000001,1402330210,A,False,"[[-8.574876, 41.142762]]"
1608437,1402332606620000001,B,,28.0,20000001,1402332606,A,False,"[[-8.585379, 41.174676]]"
1608525,1402390427620000001,B,,10.0,20000001,1402390427,A,False,"[[-8.533575, 41.136651]]"
1608721,1402392585620000001,C,,,20000001,1402392585,A,False,"[[-8.615619, 41.137227]]"
1608953,1402397287620000001,A,2002.0,,20000001,1402397287,A,False,"[[-8.58375, 41.16321]]"
1609169,1402403650620000001,B,,28.0,20000001,1402403650,A,False,"[[-8.568585, 41.160474]]"
1611232,1402409260620000001,B,,28.0,20000001,1402409260,A,False,"[[-8.602416, 41.10606]]"
1611529,1402475179620000001,B,,32.0,20000001,1402475179,A,False,"[[-8.58861, 41.174766]]"
1611735,1402478297620000001,A,2002.0,,20000001,1402478297,A,False,"[[-8.630334, 41.157927]]"
1612060,1402480546620000001,C,,,20000001,1402480546,A,False,"[[-8.626257, 41.156352]]"
1612405,1402484537620000001,B,,32.0,20000001,1402484537,A,False,"[[-8.610039, 41.160591]]"
1613009,1402489172620000001,C,,,20000001,1402489172,A,False,"[[-8.639721, 41.145318]]"
1613324,1402496484620000001,A,37041.0,,20000001,1402496484,A,False,"[[-8.620398, 41.142861]]"
1613555,1402500128620000001,B,,34.0,20000001,1402500128,A,False,"[[-8.660187, 41.123682]]"
1613880,1402502750620000001,C,,,20000001,1402502750,A,False,"[[-8.575083, 41.142834]]"
1614214,1402507122620000001,A,46800.0,,20000001,1402507122,A,False,"[[-8.570592, 41.166684]]"
1615876,1402511737620000001,B,,28.0,20000001,1402511737,A,False,"[[-8.581896, 41.180265]]"
1616006,1402560108620000001,B,,52.0,20000001,1402560108,A,False,"[[-8.621712, 41.147568]]"
1616515,1402561473620000001,B,,30.0,20000001,1402561473,A,False,"[[-8.62893, 41.160852]]"
1616672,1402567078620000001,B,,54.0,20000001,1402567078,A,False,"[[-8.639055, 41.162778]]"
1617086,1402568854620000001,C,,,20000001,1402568854,A,False,"[[-8.630334, 41.157648]]"
1617234,1402573969620000001,C,,,20000001,1402573969,A,False,"[[-8.611425, 41.136354]]"
1617613,1402575606620000001,C,,,20000001,1402575606,A,False,"[[-8.62524, 41.155722]]"
1617829,1402579774620000001,A,2002.0,,20000001,1402579774,A,False,"[[-8.601426, 41.182893]]"
1618242,1402581799620000001,C,,,20000001,1402581799,A,False,"[[-8.597826, 41.128668]]"
1618317,1402586865620000001,B,,34.0,20000001,1402586865,A,False,"[[-8.621541, 41.147541]]"
1618789,1402587701620000001,C,,,20000001,1402587701,A,False,"[[-8.598609, 41.182758]]"
1618855,1402593471620000001,B,,52.0,20000001,1402593471,A,False,"[[-8.610777, 41.146047]]"
1621359,1402594329620000001,B,,19.0,20000001,1402594329,A,False,"[[-8.590644, 41.162589]]"
1621731,1402652124620000001,C,,,20000001,1402652124,A,False,"[[-8.629074, 41.127219]]"
1622424,1402656274620000001,C,,,20000001,1402656274,A,False,"[[-8.640261, 41.14539]]"
1622779,1402665303620000001,B,,54.0,20000001,1402665303,A,False,"[[-8.606952, 41.128947]]"
1623003,1402669095620000001,B,,27.0,20000001,1402669095,A,False,"[[-8.621874, 41.144787]]"
1623321,1402671830620000001,B,,34.0,20000001,1402671830,A,False,"[[-8.60463, 41.146488]]"
1623729,1402675325620000001,A,48409.0,,20000001,1402675325,A,False,"[[-8.659962, 41.12604]]"
1623862,1402680115620000001,B,,54.0,20000001,1402680115,A,False,"[[-8.674056, 41.153805]]"
1627158,1402681931620000001,A,6038.0,,20000001,1402681931,A,False,"[[-8.595837, 41.16339]]"
1627454,1402733593620000001,B,,63.0,20000001,1402733593,A,False,"[[-8.616564, 41.17545]]"
1627609,1402738771620000001,B,,42.0,20000001,1402738771,A,False,"[[-8.642079, 41.142195]]"
1627656,1402741170620000001,B,,30.0,20000001,1402741170,A,False,"[[-8.670303, 41.237793]]"
1628117,1402742178620000001,C,,,20000001,1402742178,A,False,"[[-8.613045, 41.140638]]"
1628408,1402751149620000001,B,,34.0,20000001,1402751149,A,False,"[[-8.689239, 41.168304]]"
1628872,1402755659620000001,C,,,20000001,1402755659,A,False,"[[-8.568783, 41.14899]]"
1629074,1402764111620000001,B,,38.0,20000001,1402764111,A,False,"[[-8.610786, 41.148018]]"
1629207,1402767470620000001,C,,,20000001,1402767470,A,False,"[[-8.637246, 41.163858]]"
1629314,1402769592620000001,A,60863.0,,20000001,1402769592,A,False,"[[-8.67636, 41.15709]]"
1629765,1402771337620000001,C,,,20000001,1402771337,A,False,"[[-8.509194, 41.19399]]"
1629981,1402778857620000001,A,28226.0,,20000001,1402778857,A,False,"[[-8.55747, 41.136696]]"
1630412,1402782335620000001,B,,34.0,20000001,1402782335,A,False,"[[-8.60211, 41.149224]]"
1630499,1402789346620000001,B,,23.0,20000001,1402789346,A,False,"[[-8.625195, 41.137578]]"
1630692,1402790631620000001,C,,,20000001,1402790631,A,False,"[[-8.614638, 41.123799]]"
1630927,1402793161620000001,B,,53.0,20000001,1402793161,A,False,"[[-8.604072, 41.160186]]"
1631033,1402796210620000001,B,,10.0,20000001,1402796210,A,False,"[[-8.65953, 41.161518]]"
1631220,1402797788620000001,B,,36.0,20000001,1402797788,A,False,"[[-8.614098, 41.146083]]"
1635369,1402800220620000001,C,,,20000001,1402800220,A,False,"[[-8.645094, 41.195295]]"
1635800,1402903005620000001,C,,,20000001,1402903005,A,False,"[[-8.626671, 41.156694]]"
1636035,1402908187620000001,B,,32.0,20000001,1402908187,A,False,"[[-8.628948, 41.17068]]"
1636326,1402910470620000001,C,,,20000001,1402910470,A,False,"[[-8.605044, 41.153733]]"
1636481,1402913399620000001,B,,19.0,20000001,1402913399,A,False,"[[-8.644203, 41.175306]]"
1637207,1402915069620000001,C,,,20000001,1402915069,A,False,"[[-8.626428, 41.155893]]"
1637525,1402924852620000001,C,,,20000001,1402924852,A,False,"[[-8.625879, 41.157342]]"
1637725,1402928577620000001,B,,32.0,20000001,1402928577,A,False,"[[-8.64054, 41.161158]]"
1638159,1402931105620000001,B,,54.0,20000001,1402931105,A,False,"[[-8.615142, 41.128317]]"
1638361,1402935624620000001,C,,,20000001,1402935624,A,False,"[[-8.606403, 41.146992]]"
1638571,1402938955620000001,C,,,20000001,1402938955,A,False,"[[-8.633223, 41.140224]]"
1640024,1402942917620000001,B,,54.0,20000001,1402942917,A,False,"[[-8.63217, 41.16762]]"
1640370,1402991164620000001,B,,63.0,20000001,1402991164,A,False,"[[-8.630658, 41.152581]]"
1640903,1402994792620000001,C,,,20000001,1402994792,A,False,"[[-8.578953, 41.097069]]"
1641026,1403000305620000001,B,,27.0,20000001,1403000305,A,False,"[[-8.631135, 41.154498]]"
1641519,1403001636620000001,C,,,20000001,1403001636,A,False,"[[-8.605404, 41.153562]]"
1641838,1403007949620000001,C,,,20000001,1403007949,A,False,"[[-8.608896, 41.163084]]"
1642037,1403012070620000001,B,,52.0,20000001,1403012070,A,False,"[[-8.591922, 41.175351]]"
1642773,1403014156620000001,C,,,20000001,1403014156,A,False,"[[-8.626005, 41.157387]]"
1642935,1403023556620000001,B,,54.0,20000001,1403023556,A,False,"[[-8.621649, 41.147469]]"
1644962,1403026012620000001,C,,,20000001,1403026012,A,False,"[[-8.580663, 41.139981]]"
1645074,1403080866620000001,B,,63.0,20000001,1403080866,A,False,"[[-8.628957, 41.132673]]"
1645673,1403081997620000001,A,59657.0,,20000001,1403081997,A,False,"[[-8.620857, 41.154705]]"
1646503,1403089163620000001,A,5091.0,,20000001,1403089163,A,False,"[[-8.620254, 41.166441]]"
1646707,1403100514620000001,B,,32.0,20000001,1403100514,A,False,"[[-8.645103, 41.136435]]"
1647327,1403102662620000001,C,,,20000001,1403102662,A,False,"[[-8.593884, 41.190534]]"
1647491,1403109920620000001,B,,52.0,20000001,1403109920,A,False,"[[-8.643663, 41.16033]]"
1647614,1403112608620000001,A,60415.0,,20000001,1403112608,A,False,"[[-8.663292, 41.155173]]"
1649168,1403114401620000001,C,,,20000001,1403114401,A,False,"[[-8.627454, 41.128344]]"
1649418,1403162445620000001,A,32878.0,,20000001,1403162445,A,False,"[[-8.542809, 41.174262]]"
1649786,1403165136620000001,A,2002.0,,20000001,1403165136,A,False,"[[-8.568378, 41.188185]]"
1649957,1403168751620000001,B,,28.0,20000001,1403168751,A,False,"[[-8.584668, 41.173992]]"
1650293,1403170574620000001,A,2002.0,,20000001,1403170574,A,False,"[[-8.611551, 41.146155]]"
1650497,1403174086620000001,C,,,20000001,1403174086,A,False,"[[-8.66214, 41.153886]]"
1650920,1403176909620000001,C,,,20000001,1403176909,A,False,"[[-8.6292, 41.145606]]"
1651333,1403182192620000001,C,,,20000001,1403182192,A,False,"[[-8.620047, 41.147676]]"
1651725,1403187254620000001,B,,23.0,20000001,1403187254,A,False,"[[-8.619606, 41.156559]]"
1652257,1403192004620000001,B,,52.0,20000001,1403192004,A,False,"[[-8.678205, 41.183676]]"
1654279,1403198657620000001,C,,,20000001,1403198657,A,False,"[[-8.660259, 41.155542]]"
1654310,1403247851620000001,B,,63.0,20000001,1403247851,A,False,"[[-8.617896, 41.147181]]"
1654660,1403248509620000001,C,,,20000001,1403248509,A,False,"[[-8.626383, 41.156793]]"
1654816,1403253273620000001,B,,,20000001,1403253273,A,False,"[[-8.662473, 41.151438]]"
1655438,1403254743620000001,C,,,20000001,1403254743,A,False,"[[-8.630478, 41.157702]]"
1655778,1403261209620000001,B,,54.0,20000001,1403261209,A,False,"[[-8.615682, 41.14539]]"
1655984,1403265363620000001,B,,25.0,20000001,1403265363,A,False,"[[-8.638857, 41.15124]]"
1656263,1403267981620000001,B,,7.0,20000001,1403267981,A,False,"[[-8.671689, 41.155686]]"
1656849,1403271367620000001,C,,,20000001,1403271367,A,False,"[[-8.639001, 41.16492]]"
1657000,1403278153620000001,C,,,20000001,1403278153,A,False,"[[-8.619984, 41.129613]]"
1657177,1403279750620000001,C,,,20000001,1403279750,A,False,"[[-8.62992, 41.155434]]"
1657320,1403281976620000001,B,,12.0,20000001,1403281976,A,False,"[[-8.605287, 41.146668]]"
1661033,1403283450620000001,C,,,20000001,1403283450,A,False,"[[-8.521596, 41.196933]]"
1661466,1403338412620000001,C,,,20000001,1403338412,A,False,"[[-8.610912, 41.145354]]"
1661659,1403345447620000001,B,,19.0,20000001,1403345447,A,False,"[[-8.602002, 41.157378]]"
1661684,1403348302620000001,A,3710.0,,20000001,1403348302,A,False,"[[-8.654319, 41.181102]]"
1661916,1403348753620000001,A,2871.0,,20000001,1403348753,A,False,"[[-8.651169, 41.181849]]"
1662105,1403351962620000001,A,10591.0,,20000001,1403351962,A,False,"[[-8.670366, 41.237793]]"
1662234,1403355560620000001,A,33638.0,,20000001,1403355560,A,False,"[[-8.601138, 41.164128]]"
1662418,1403358361620000001,A,63882.0,,20000001,1403358361,A,False,"[[-8.610606, 41.151366]]"
1662768,1403361470620000001,B,,27.0,20000001,1403361470,A,False,"[[-8.592822, 41.161959]]"
1662925,1403367099620000001,B,,58.0,20000001,1403367099,A,False,"[[-8.620938, 41.162436]]"
1663048,1403369893620000001,B,,51.0,20000001,1403369893,A,False,"[[-8.621163, 41.151627]]"
1669465,1403372789620000001,B,,18.0,20000001,1403372789,A,False,"[[-8.603802, 41.14719]]"
1669729,1403505075620000001,C,,,20000001,1403505075,A,False,"[[-8.62767, 41.175261]]"
1670285,1403510131620000001,C,,,20000001,1403510131,A,False,"[[-8.603019, 41.180688]]"
1670446,1403517243620000001,B,,52.0,20000001,1403517243,A,False,"[[-8.625618, 41.148666]]"
1670618,1403518840620000001,B,,44.0,20000001,1403518840,A,False,"[[-8.612595, 41.156991]]"
1671377,1403520769620000001,C,,,20000001,1403520769,A,False,"[[-8.608869, 41.163111]]"
1671475,1403529941620000001,B,,63.0,20000001,1403529941,A,False,"[[-8.649108, 41.150394]]"
1671885,1403531140620000001,C,,,20000001,1403531140,A,False,"[[-8.61174, 41.129109]]"
1672193,1403535643620000001,B,,14.0,20000001,1403535643,A,False,"[[-8.601192, 41.159403]]"
1672332,1403539296620000001,B,,58.0,20000001,1403539296,A,False,"[[-8.62245, 41.156982]]"
1672698,1403540517620000001,B,,32.0,20000001,1403540517,A,False,"[[-8.607006, 41.177772]]"
1672759,1403544379620000001,B,,42.0,20000001,1403544379,A,False,"[[-8.605764, 41.160699]]"
1681471,1403545111620000001,C,,,20000001,1403545111,A,False,"[[-8.585739, 41.148792]]"
1681662,1403681977620000001,B,,52.0,20000001,1403681977,A,False,"[[-8.681535, 41.179194]]"
1681846,1403683885620000001,A,39423.0,,20000001,1403683885,A,False,"[[-8.591661, 41.160258]]"
1682513,1403685863620000001,C,,,20000001,1403685863,A,False,"[[-8.557839, 41.221827]]"
1682794,1403693315620000001,A,12530.0,,20000001,1403693315,A,False,"[[-8.679807, 41.185602]]"
1682937,1403696950620000001,A,15720.0,,20000001,1403696950,A,False,"[[-8.592525, 41.160024]]"
1683111,1403698578620000001,B,,19.0,20000001,1403698578,A,False,"[[-8.624799, 41.157306]]"
1683627,1403700584620000001,C,,,20000001,1403700584,A,False,"[[-8.58312, 41.174001]]"
1683886,1403706396620000001,A,2002.0,,20000001,1403706396,A,False,"[[-8.63073, 41.154831]]"
1684160,1403709380620000001,A,61968.0,,20000001,1403709380,A,False,"[[-8.619903, 41.149836]]"
1684264,1403712510620000001,B,,19.0,20000001,1403712510,A,False,"[[-8.616051, 41.148792]]"
1684663,1403713750620000001,B,,,20000001,1403713750,A,False,"[[-8.660061, 41.153085]]"
1684732,1403718781620000001,A,15747.0,,20000001,1403718781,A,False,"[[-8.646246, 41.175279]]"
1685036,1403719884620000001,B,,62.0,20000001,1403719884,A,False,"[[-8.63712, 41.200272]]"
1686255,1403725352620000001,A,23488.0,,20000001,1403725352,A,False,"[[-8.583057, 41.164641]]"
1686481,1403766546620000001,B,,52.0,20000001,1403766546,A,False,"[[-8.611299, 41.146092]]"
1686900,1403769379620000001,B,,52.0,20000001,1403769379,A,False,"[[-8.647425, 41.151663]]"
1687106,1403773867620000001,B,,,20000001,1403773867,A,False,"[[-8.601921, 41.181804]]"
1687370,1403776254620000001,B,,52.0,20000001,1403776254,A,False,"[[-8.5968, 41.143248]]"
1688731,1403779285620000001,C,,,20000001,1403779285,A,False,"[[-8.564238, 41.128632]]"
1689418,1403796031620000001,B,,49.0,20000001,1403796031,A,False,"[[-8.599329, 41.187753]]"
1689544,1403804769620000001,B,,19.0,20000001,1403804769,A,False,"[[-8.648775, 41.148558]]"
1691395,1403806218620000001,B,,43.0,20000001,1403806218,A,False,"[[-8.649909, 41.148009]]"
1691529,1403851320620000001,A,58497.0,,20000001,1403851320,A,False,"[[-8.670402, 41.238072]]"
1691785,1403854029620000001,A,5044.0,,20000001,1403854029,A,False,"[[-8.671095, 41.239908]]"
1691928,1403857046620000001,B,,62.0,20000001,1403857046,A,False,"[[-8.624232, 41.178213]]"
1692168,1403858782620000001,B,,16.0,20000001,1403858782,A,False,"[[-8.650656, 41.161635]]"
1692341,1403861147620000001,B,,37.0,20000001,1403861147,A,False,"[[-8.591139, 41.164551]]"
1692599,1403863079620000001,A,5926.0,,20000001,1403863079,A,False,"[[-8.641098, 41.160843]]"
1693575,1403865876620000001,A,50488.0,,20000001,1403865876,A,False,"[[-8.61111, 41.14611]]"
1694056,1403877683620000001,A,18401.0,,20000001,1403877683,A,False,"[[-8.647731, 41.16852]]"
1694247,1403883405620000001,B,,62.0,20000001,1403883405,A,False,"[[-8.612784, 41.169438]]"
1694544,1403885556620000001,C,,,20000001,1403885556,A,False,"[[-8.625204, 41.155641]]"
1695063,1403888917620000001,A,27454.0,,20000001,1403888917,A,False,"[[-8.611713, 41.145975]]"
1698030,1403895711620000001,B,,19.0,20000001,1403895711,A,False,"[[-8.594352, 41.167008]]"
1698286,1403942176620000001,B,,63.0,20000001,1403942176,A,False,"[[-8.541927, 41.147685]]"
1698786,1403946592620000001,B,,52.0,20000001,1403946592,A,False,"[[-8.611344, 41.147946]]"
1699023,1403956037620000001,B,,59.0,20000001,1403956037,A,False,"[[-8.677539, 41.152383]]"
1699131,1403960209620000001,C,,,20000001,1403960209,A,False,"[[-8.615925, 41.14053]]"
1699520,1403962036620000001,C,,,20000001,1403962036,A,False,"[[-8.683164, 41.176035]]"
1699734,1403968839620000001,A,30770.0,,20000001,1403968839,A,False,"[[-8.630136, 41.161437]]"
1700117,1403972378620000001,B,,32.0,20000001,1403972378,A,False,"[[-8.643114, 41.158584]]"
1706026,1403979584620000001,B,,59.0,20000001,1403979584,A,False,"[[-8.609319, 41.146767]]"
1706284,1404111800620000001,B,,52.0,20000001,1404111800,A,False,"[[-8.600787, 41.182965]]"
1706878,1404115327620000001,B,,49.0,20000001,1404115327,A,False,"[[-8.605566, 41.144373]]"
1707187,1404122102620000001,B,,10.0,20000001,1404122102,A,False,"[[-8.649783, 41.165829]]"
1707191,1404125461620000001,A,52145.0,,20000001,1404125461,A,False,"[[-8.647704, 41.162004]]"
1707775,1404125537620000001,C,,,20000001,1404125537,A,False,"[[-8.617266, 41.140827]]"
1707852,1404133547620000001,B,,34.0,20000001,1404133547,A,False,"[[-8.6067, 41.152284]]"
1708109,1404134551620000001,B,,19.0,20000001,1404134551,A,False,"[[-8.688726, 41.208489]]"
